"provider","prvdr_num","fyb","fybstr","fye","fyestr","status","hospital_name","street_addr","po_box","city","state","zip_code","county","ime1","ime2","ime3","dsh1","dsh2","dsh3","dshpct","gme_part_a","gme_part_b","beds","bed_days","medicare_days","medicaid_days","days","intres","employees","volunteers","medicare_disch","medicaid_disch","discharges","medicaid_hmo_discharges","medicaid_hmo_ipf_subprovider","medicaid_hmo_irf_subprovider","medicaid_ipf_subprovider","medicaid_irf_subprovider","total_discharges_subprovider_ipf","total_discharges_subprovider_irf"
"451382","451382",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Amended","COMANCHE COUNTY MEDICAL CENTER          ","10201 HIGHWAY 16 NORTH                  ",,"COMANCHE                                ","TX                                      ","76442-                                  ","COMANCHE                                ",,,,,,,,,,25,9150,2000,5,2690,,156.270004272461,,376,2,548,,,,,,,
"451384","451384",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","D.M. COGDELL MEMORIAL HOSPITAL          ","1700 COGDELL BLVD                       ",,"SNYDER                                  ","TX                                      ","79549-                                  ","SCURRY                                  ",,,,,,,,,,25,9150,977,86,2500,,98.3499984741211,,205,40,644,,,,,,,
"451385","451385",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Settled","GOODALL-WITCHER HOSPITAL AUTHORITY      ","101 POSEY AVE                           ","549                                     ","CLIFTON                                 ","TX                                      ","76634                                   ","BOSQUE                                  ",,,,,,,,,,25,9125,1725,75,2695,,126.620002746582,,185,37,526,,,,,,,
"451386","451386",9/1/2016,"01-SEP-16",6/30/2017,"30-JUN-17","Amended","MOORE COUNTY HOSP. DBA DUMAS MEM HOS    ","224 EAST 2ND STREET                     ",,"DUMAS                                   ","TX                                      ","79331                                   ","MOORE                                   ",,,,,,,,,,25,7575,920,44,2611,,231.179992675781,,168,29,685,333,,,,,,
"451387","451387",7/18/2016,"18-JUL-16",6/30/2017,"30-JUN-17","Amended","UVALDE MEMORIAL HOSPITAL                ","1025 GARNER FIELD ROAD                  ",,"UVALDE                                  ","TX                                      ","78801-                                  ","UVALDE                                  ",,,,,,,,,,21,7308,1728,183,4927,,341.179992675781,,482,65,1222,,,,,,,
"451990","451990",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","THE LEAVES                              ","1230 W. SPRING VALLEY RD                ",,"RICHARDSON                              ","TX                                      ","75080-7709                              ","DALLAS                                  ",,,,,,,,,,20,7320,266,,3473,,22.8099994659424,,13,,40,,,,,,,
"452015","452015",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Amended","KINDRED HOSPITAL DALLAS                 ","9525 GREENVILLE AVENUE                  ",,"DALLAS                                  ","TX                                      ","75243                                   ","DALLAS                                  ",,,,,,,,,,45,16425,8269,,14308,,131.199996948242,,306,,506,,,,,,,
"452016","452016",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","KINDRED HOSPITAL SAN ANTONIO            ","3636 MEDICAL DRIVE                      ",,"SAN ANTONIO                             ","TX                                      ","78229                                   ","BEXAR                                   ",,,,,,,,,,59,21535,6179,,9584,,98.6999969482422,,251,,404,4,,,,,,
"452018","452018",4/1/2016,"01-APR-16",3/31/2017,"31-MAR-17","As Submitted","TX HLTH SPECIALTY HOSP FORT WORTH       ","1301 PENNSYLVANIA AVENUE                ",,"FT. WORTH                               ","TX                                      ","76104                                   ","TARRANT                                 ",,,,,,,,,,15,5475,689,,2956,,38.1599998474121,,24,,98,,,,,,,
"452019","452019",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","KINDRED HOSPITAL MANSFIELD              ","1802 HIGHWAY 157 NORTH                  ",,"MANSFIELD                               ","TX                                      ","76063                                   ","TARRANT                                 ",,,,,,,,,,55,20075,7684,,11434,,104.099998474121,,325,,472,,,,,,,
"452022","452022",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","SSH - DALLAS  INC.                      ","2329 PARKER RD                          ",,"CARROLLTON                              ","TX                                      ","75010                                   ","DALLAS                                  ",,,,,,,,,,60,21960,3422,,6937,,97.75,,140,,250,,,,,,,
"452023","452023",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","KINDRED HOSPITAL HOUSTON                ","6441 MAIN STREET                        ",,"HOUSTON                                 ","TX                                      ","77030                                   ","HARRIS                                  ",,,,,,,,,,110,40150,17085,,32742,,321.100006103516,,595,,1010,,,,,,,
"452028","452028",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","KINDRED HOSPITAL TARRANT COUNTY         ","1000 NORTH COOPER STREET                ",,"ARLINGTON                               ","TX                                      ","76011                                   ","TARRANT                                 ",,,,,,,,,,160,58400,28567,,39556,,352.5,,1179,,1563,,,,,,,
"452029","452029",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","CONTINUECARE HOSPITAL AT HENDRICK MC    ","1900 PINE STREET                        ","7TH FLOOR                               ","ABILENE                                 ","TX                                      ","79601-2432                              ","TAYLOR                                  ",,,,,,,,,,19,6935,2239,,3936,,28.1800003051758,,98,,172,,,,,,,
"452031","452031",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Settled","CHI ST LUKES HEALTH MEM SPECLTY HOSP    ","1202 FRANK STREET                       ",,"LUFKIN                                  ","TX                                      ","75902-                                  ","ANGELINA                                ",,,,,,,,,,26,9490,2901,,3648,,32.9300003051758,,141,,177,,,,,,,
"452032","452032",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","CHG CORNERSTONE HOSP OF HOUSTON         ","709 MEDICAL CTR BLVD                    ",,"WEBSTER                                 ","TX                                      ","77598                                   ","HARRIS                                  ",,,,,,,,,,148,54020,20044,,29475,,245.509994506836,,918,,1244,,,,,,,
"452033","452033",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","TEXAS CENTER FOR INFECTIOUS DESEASE     ","2303 S.E MILITARY DRIVE                 ",,"SAN ANTONIO                             ","TX                                      ","78223                                   ","BEXAR                                   ",,,,,,,,,,31,11315,71,,11206,,147,,2,,66,,,,,,,
"452034","452034",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","CORNERSTONE HOSPITAL OF AUSTIN          ","4207 BURNET RD                          ",,"AUSTIN                                  ","TX                                      ","78756                                   ","TRAVIS                                  ",,,,,,,,,,118,43070,14214,,20497,,180.979995727539,,683,,930,,,,,,,
"452035","452035",4/1/2016,"01-APR-16",3/31/2017,"31-MAR-17","As Submitted","MESA HILLS SPECIALTY HOSPITAL           ","2311 NORTH OREGON STREET                ",,"EL PASO                                 ","TX                                      ","79902                                   ","EL PASO                                 ",,,,,,,,,,32,11680,3706,,6150,,95.620002746582,,204,,211,,,,,,,
"452038","452038",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","TEXAS NEURO REHAB CENTER                ","1106 WEST DITTMAR ROAD                  ",,"AUSTIN                                  ","TX                                      ","78745                                   ","TRAVIS                                  ",,,,,,,,,,47,17155,5146,,14946,,,,229,,448,,,,,,,
"452039","452039",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","KINDRED HOSPITAL HOUSTON NW/BAY AREA    ","11297 FALLBROOK DRIVE                   ",,"HOUSTON                                 ","TX                                      ","77065                                   ","HARRIS                                  ",,,,,,,,,,158,57670,24594,,33318,,300.899993896484,,1022,,1366,,,,,,,
"452040","452040",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","ACUITY HOSPITAL OF SOUTH TEXAS          ","718 LEXINGTON AVE.                      ",,"SAN ANTONIO                             ","TX                                      ","78212                                   ","BEXAR                                   ",,,,,,,,,,30,10950,4731,,7470,,105.629997253418,,198,,294,,,,,,,
"452041","452041",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","CARRUS SPECIALTY HOSPITAL               ","1810 WEST HIGHWAY 82                    ",,"SHERMAN                                 ","TX                                      ","78092-7378                              ","GRAYSON                                 ",,,,,,,,,,16,5856,4278,,5421,,94.6600036621094,,192,,195,,,,,,,
"452042","452042",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Settled","CHRISTUS DUBUIS HOSPITAL OF BEAUMONT    ","2830 CALDER AVENUE                      ","5405                                    ","BEAUMONT                                ","TX                                      ","77706-                                  ","JEFFERSON                               ",,,,,,,,,,51,18615,6783,,10242,,84.2799987792969,,299,,447,,,,,,,
"452043","452043",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","PINE VALLEY SPECIALTY HOSPITAL          ","6160 SOUTH LOOP EAST                    ",,"HOUSTON                                 ","TX                                      ","77087                                   ","HARRIS                                  ",,,,,,,,,,43,15738,4248,65,5063,,64.4400024414062,,202,2,235,,,,,,,
"452044","452044",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","LIFECARE SPEC HOSP OF NORTH TEXAS       ","1950 RECORD CROSSING                    ",,"DALLAS                                  ","TX                                      ","75235-5306                              ","DALLAS/TARRANT                          ",,,,,,,,,,206,75396,33272,,48191,,421.029998779297,,1371,,1899,,,,,,,
"452046","452046",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","PLAZA SPECIALTY HOSPITAL                ","1300 BINZ STREET                        ",,"HOUSTON                                 ","TX                                      ","77004                                   ","HARRIS                                  ",,,,,,,,,,65,23790,6331,,11258,,82,,252,,377,,,,,,,
"452049","452049",6/1/2016,"01-JUN-16",10/15/2016,"15-OCT-16","Settled","KINDRED HOSPITAL MEDICAL CENTER HOLC    ","2130 W. HOLCOMBE BOULEVARD              ",,"HOUSTON                                 ","TX                                      ","77030                                   ","HARRIS                                  ",,,,,,,,,,86,11782,2026,,3432,,117.5,,73,,110,,,,,,,
"452051","452051",5/1/2016,"01-MAY-16",4/30/2017,"30-APR-17","Settled","ETMC SPECIALTY                          ","1000 S BECKHAM                          ",,"TYLER                                   ","TX                                      ","75711-                                  ","SMITH                                   ",,,,,,,,,,36,13140,6551,,9072,,74.2200012207031,,246,,318,,,,,,,
"452054","452054",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","PLANO SPECIALTY HOSPITAL                ","1621 COIT ROAD                          ",,"PLANO                                   ","TX                                      ","75075                                   ","COLLIN                                  ",,,,,,,,,,43,15738,3099,,4462,,64.4400024414062,,144,,191,,,,,,,
"452055","452055",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","CORNERSTONE SOUTH HOUSTON               ","2001 HERMANN DRIVE                      ",,"HOUSTON                                 ","TX                                      ","77004                                   ","HARRIS                                  ",,,,,,,,,,35,12775,6057,,9394,,84.2900009155273,,287,,419,,,,,,,
"452056","452056",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","POST ACUTE MEDICAL VICTORIA             ","506 EAST SAN ANTONIO ST                 ",,"VICTORIA                                ","TX                                      ","77903                                   ","VICTORIA                                ",,,,,,,,,,23,8395,6145,,8156,,59,,264,,341,,,,,,,
"452057","452057",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","NEXUS SPECIALTY HOSPITAL                ","9812 SIX PINES DR.                      ",,"THE WOODLANDS                           ","TX                                      ","77380                                   ","MONTGOMERY                              ",,,,,,,,,,85,31025,6726,,14889,,164.580001831055,,285,,555,,,,,,,
"452059","452059",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","LIFECARE HOSPITAL OF SAN ANTONIO        ","8902 FLOYD CURL DRIVE                   ",,"SAN ANTONIO                             ","TX                                      ","78240-1681                              ","BEXAR                                   ",,,,,,,,,,62,22630,11411,32,19029,,177.75,,414,1,633,,,,,,,
"452060","452060",8/1/2016,"01-AUG-16",7/31/2017,"31-JUL-17","Settled","VIBRA  HOSPITAL OF AMARILLO             ","7501 WALLACE BLVD.                      ",,"AMARILLO                                ","TX                                      ","79124                                   ","POTTER                                  ",,,,,,,,,,72,26280,13258,19,16655,,171.710006713867,,646,1,778,1,,,,,,
"452061","452061",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","PAM SQUARED AT TEXARKANA                ","2600 ST. MICHAEL DRIVE                  ",,"TEXARKANA                               ","TX                                      ","75503                                   ","BOWIE                                   ",,,,,,,,,,49,17885,10512,,12882,,104.059997558594,,621,,755,,,,,,,
"452062","452062",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","WARM SPRINGS SPECIALITY HOSPITAL        ","200 MEMORIAL DRIVE                      ",,"LULING                                  ","TX                                      ","78648                                   ","CALDWELL                                ",,,,,,,,,,42,15372,8513,,12327,,123.699996948242,,491,,572,,,,,,,
"452063","452063",9/1/2016,"01-SEP-16",6/17/2017,"17-JUN-17","As Submitted","LIFECARE HOSPITALS OF SOUTH TEXAS       ","2001 SOUTH M STREET                     ",,"MCALLEN                                 ","TX                                      ","78503-                                  ","HIDALGO                                 ",,,,,,,,,,94,27260,7855,,10022,,141.720001220703,,352,,474,,,,,,,
"452066","452066",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","PLUM CREEK SPECIALTY HOSPITAL           ","5601 PLUM CREEK DRIVE                   ",,"AMARILLO                                ","TX                                      ","79124                                   ","POTTER                                  ",,,,,,,,,,47,17202,2273,29,2759,,57.6199989318848,,112,1,155,,,,,,,
"452067","452067",6/1/2016,"01-JUN-16",5/31/2017,"31-MAY-17","As Submitted","PROMISE HOSPITAL OF DALLAS              ","7850 BROOKHOLLOW ROAD                   ",,"DALLAS                                  ","TX                                      ","75235                                   ","DALLAS                                  ",,,,,,,,,,66,24090,6884,,9658,,135.559997558594,,282,,371,,,,,,,
"452068","452068",6/1/2016,"01-JUN-16",5/31/2017,"31-MAY-17","As Submitted","PROMISE HOSPITAL OF WICHITA FALLS       ","1103 GRACE STREET                       ",,"WICHITA FALLS                           ","TX                                      ","76301                                   ","WICHITA                                 ",,,,,,,,,,31,11284,6985,,8353,,93.4499969482422,,271,,318,,,,,,,
"452071","452071",9/1/2016,"01-SEP-16",9/13/2017,"13-SEP-17","Amended","KINDRED HOSPITAL WHITE ROCK             ","9440 POPPY DRIVE                        ",,"DALLAS                                  ","TX                                      ","75218                                   ","DALLAS                                  ",,,,,,,,,,25,9475,4783,11,6458,,65.3000030517578,,196,1,277,,,,,,,
"452073","452073",5/1/2016,"01-MAY-16",6/27/2016,"27-JUN-16","Reopened","SSH - SAN ANTONIO  INC                  ","111 DALLAS STREET 4TH FLOOR             ",,"SAN ANTONIO                             ","TX                                      ","78205                                   ","BEXAR                                   ",,,,,,,,,,44,2596,963,,1590,,16.75,,34,,63,,,,,,,
"452073","452073",6/28/2016,"28-JUN-16",5/31/2017,"31-MAY-17","As Submitted","KINDRED HOSPITAL SAN ANTONIO CENTRAL    ","111 DALLAS STREET  4TH FLOOR            ",,"SAN ANTONIO                             ","TX                                      ","78205                                   ","BEXAR                                   ",,,,,,,,,,44,14872,5859,,9245,,90.8000030517578,,247,,341,,,,,,,
"452074","452074",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","KINDRED HOSPITAL TOMBALL                ","505 GRAHAM DRIVE                        ",,"TOMBALL                                 ","TX                                      ","77375                                   ","HARRIS                                  ",,,,,,,,,,258,94170,38148,,52175,,442.5,,1461,,1971,,,,,,,
"452075","452075",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","KINDRED HOSPITAL CLEAR LAKE             ","350 BLOSSOM STREET                      ",,"WEBSTER                                 ","TX                                      ","77598                                   ","HARRIS                                  ",,,,,,,,,,110,40150,14498,,22203,,194.600006103516,,578,,848,,,,,,,
"452078","452078",4/1/2016,"01-APR-16",1/16/2017,"16-JAN-17","As Submitted","SSH - SOUTH DALLAS                      ","3500 WEST WHEATLAND RD                  ","4TH FLOOR                               ","DALLAS                                  ","TX                                      ","75237                                   ","DALLAS                                  ",,,,,,,,,,60,17520,3115,,5312,,81.6399993896484,,131,,240,,,,,,,
"452079","452079",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","KINDRED HOSPITAL EL PASO                ","1740 CURIE DRIVE                        ",,"EL PASO                                 ","TX                                      ","79902                                   ","EL PASO                                 ",,,,,,,,,,72,26280,7428,,13880,,126.199996948242,,308,,571,11,,,,,,
"452080","452080",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","KINDRED HOSPITAL SUGAR LAND             ","1550 FIRST COLONY BLVD.                 ",,"SUGAR LAND                              ","TX                                      ","77479                                   ","FORT BEND                               ",,,,,,,,,,169,56181,23208,11,34726,,293.5,,917,1,1318,3,,,,,,
"452082","452082",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","As Submitted","CHRISTUS DUBUIS - PARIS                 ","865 DESHONG DRIVE  5TH FLOOR            ",,"PARIS                                   ","TX                                      ","75462-                                  ","LAMAR                                   ",,,,,,,,,,25,9125,2869,,3285,,26.4300003051758,,130,,164,,,,,,,
"452083","452083",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","MID JEFFERSON EXTENDED CARE HOSPT.      ","2600 HIGHWAY 365                        ",,"NEDERLAND                               ","TX                                      ","77627                                   ","JEFFERSON                               ",,,,,,,,,,48,17520,13918,,15653,,160.720001220703,,597,,669,,,,,,,
"452086","452086",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","PAM SQUARED AT CORPUS CHRISTI           ","600 ELIZABETH STREET  3RD FLOOR         ",,"CORPUS CHRSTI                           ","TX                                      ","78404                                   ","NUECES                                  ",,,,,,,,,,22,8030,4860,,7128,,63.5099983215332,,266,,373,,,,,,,
"452087","452087",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","SSH - LONGVIEW  INC.                    ","700 EAST MARSHALL AVENUE                ",,"LONGVIEW                                ","TX                                      ","75601                                   ","GREGG                                   ",,,,,,,,,,32,11712,6671,,8433,,82.5400009155273,,258,,318,,,,,,,
"452088","452088",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","KINDRED HOSPITAL FORT WORTH             ","815 EIGHTH AVENUE                       ",,"FORT WORTH                              ","TX                                      ","76104                                   ","TARRANT                                 ",,,,,,,,,,67,24455,10707,,16474,,148.699996948242,,458,,675,,,,,,,
"452090","452090",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","WARM SPRINGS SPECIALTY HOSP OF SA       ","7400 BARLITE BOULEVARD  2ND FLOOR       ",,"SAN ANTONIO                             ","TX                                      ","78224                                   ","BEXAR                                   ",,,,,,,,,,26,9490,4423,,6969,,75.4899978637695,,250,,376,,,,,,,
"452091","452091",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","TYLER CONTINUECARE HOSPITAL             ","800 E. DAWSON 4TH FLOOR                 ",,"TYLER                                   ","TX                                      ","75701                                   ","SMITH                                   ",,,,,,,,,,51,18666,9769,,14357,,118.540000915527,,368,,483,,,,,,,
"452092","452092",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","POST ACUTE MEDICAL CORPUS               ","6226 SARATOGA BLVD                      ",,"CORPUS CHRISTI                          ","TX                                      ","78414                                   ","NUECES                                  ",,,,,,,,,,74,27010,10195,,13154,,129.820007324219,,561,,706,,,,,,,
"452094","452094",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","VICTORIA WARM SPRINGS SPECIALTY HOSP    ","102 MEDICAL DRIVE                       ",,"VICTORIA                                ","TX                                      ","77904                                   ","VICTORIA                                ",,,,,,,,,,26,9516,7565,,9152,,100.160003662109,,526,,591,,,,,,,
"452095","452095",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","SOLARA HOSPITAL MCALLEN                 ","301 W. EXPRESSWAY 83  8TH FLOOR         ",,"MCALLEN                                 ","TX                                      ","78503-                                  ","HIDALGO                                 ",,,,,,,,,,54,19710,9220,,15411,,110.029998779297,,372,,546,,,,,,,
"452096","452096",2/1/2016,"01-FEB-16",1/31/2017,"31-JAN-17","Settled","LAREDO SPECIALTY HOSPITAL               ","2005 BUSTAMANTE STREET                  ",,"LAREDO                                  ","TX                                      ","78041                                   ","WEBB                                    ",,,,,,,,,,40,14640,9309,,11249,,144.410003662109,,374,,428,,,,,,,
"452097","452097",8/1/2016,"01-AUG-16",7/31/2017,"31-JUL-17","As Submitted","VIBRA SPECIALTY HOSP DALLAS             ","2700 WALKER WAY                         ",,"DESOTO                                  ","TX                                      ","75115-2088                              ","DALLAS                                  ",,,,,,,,,,60,21900,11090,,15893,,177.169998168945,,493,,644,,,,,,,
"452099","452099",4/1/2016,"01-APR-16",7/7/2016,"07-JUL-16","Settled","REGENCY HOSPITAL OF FORT WORTH          ","6801 OAKMONT BLVD                       ",,"FORT WORTH                              ","TX                                      ","76132                                   ","TARRANT                                 ",,,,,,,,,,,4312,1233,,1454,,33.5699996948242,,55,,84,,,,,,,
"452100","452100",6/1/2016,"01-JUN-16",5/31/2017,"31-MAY-17","Settled","MESQUITE SPECIALTY HOSPITAL             ","1024 N GALLOWAY AVENUE                  ",,"MESQUITE                                ","TX                                      ","75149                                   ","DALLAS                                  ",,,,,,,,,,40,14600,8329,,9828,,114.650001525879,,343,,402,,,,,,,
"452101","452101",8/1/2016,"01-AUG-16",7/31/2017,"31-JUL-17","As Submitted","SOLARA HOSPITAL HARLINGEN               ","508 VICTORIA LANE                       ",,"HARLINGEN                               ","TX                                      ","78550-                                  ","CAMERON                                 ",,,,,,,,,,82,29930,15799,,20036,,158.570007324219,,703,,876,,,,,,,
"452102","452102",7/1/2016,"01-JUL-16",6/30/2017,"30-JUN-17","Settled","COVENANT SPECIALTY HOSPITAL             ","3815 20TH STREET                        ",,"LUBBOCK                                 ","TX                                      ","79410                                   ","LUBBOCK                                 ",,,,,,,,,,56,20440,8045,,11388,,231.369995117188,,316,,411,,,,,,,
"452103","452103",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","EL PASO LTAC HOSPITAL                   ","1221 N. COTTON STREET  3RD FLOOR        ",,"EL PASO                                 ","TX                                      ","79902-                                  ","EL PASO                                 ",,,,,,,,,,33,12078,2604,,4453,,60.6699981689453,,153,,232,,,,,,,
"452105","452105",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","BAYLOR SCOTT & WHITE CONTINUING CARE    ","546 KEGLEY ROAD                         ",,"TEMPLE                                  ","TX                                      ","76502-                                  ","BELL                                    ",,,,,,,,,,50,18300,6906,,12373,,113.440002441406,,229,,420,,,,,,,
"452106","452106",10/1/2015,"01-OCT-15",9/30/2016,"30-SEP-16","Settled","POST ACUTE MEDICAL OF NEW BRAUNFELS     ","1445 HANZ DRIVE                         ",,"NEW BRANFELS                            ","TX                                      ","78130                                   ","COMAL                                   ",,,,,,,,,,40,14640,8353,,10536,,98.4300003051758,,534,,634,,,,,,,
"452107","452107",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","SOLARA HOSPITAL CONROE                  ","1500 GRAND LAKE DRIVE                   ",,"CONROE                                  ","TX                                      ","77304-2891                              ","MONTGOMERY                              ",,,,,,,,,,41,14965,8405,,11826,,88.7900009155273,,400,,545,,,,,,,
"452108","452108",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","Settled","KINDRED HOSPITAL DALLAS CENTRAL         ","8050 MEADOW ROAD                        ",,"DALLAS                                  ","TX                                      ","75231                                   ","DALLAS                                  ",,,,,,,,,,60,21900,9931,,16636,,148.600006103516,,377,,584,,,,,,,
"452109","452109",6/1/2016,"01-JUN-16",5/31/2017,"31-MAY-17","As Submitted","INTEGRITY TRANSITIONAL HOSPITAL         ","2813 SOUTH MAYHILL RD                   ",,"DENTON                                  ","TX                                      ","76208                                   ","DENTON                                  ",,,,,,,,,,54,19710,2906,,3618,,84.6999969482422,,126,,156,,,,,,,
"452110","452110",9/1/2016,"01-SEP-16",8/31/2017,"31-AUG-17","As Submitted","ETHICUS HOSPITAL - GRAPEVINE            ","4201 WILLIAM D. TATE AVENUE             ",,"GRAPEVINE                               ","TX                                      ","76051-5736                              ","TARRANT                                 ",,,,,,,,,,60,21900,3845,,4827,,94.2099990844727,,162,,207,,,,,,,
"452111","452111",12/1/2015,"01-DEC-15",11/30/2016,"30-NOV-16","Settled","ATRIUM MEDICAL CENTER                   ","2813 S. MAYHILL ROAD                    ",,"DENTON                                  ","TX                                      ","76208                                   ","DENTON                                  ",,,,,,,,,,60,21960,2180,,2898,,,,117,,134,,,,,,,
"452112","452112",2/1/2016,"01-FEB-16",1/31/2017,"31-JAN-17","As Submitted","ICON HOSPITAL                           ","19211 MCKAY BLVD                        ",,"HUMBLE                                  ","TX                                      ","77338                                   ","HARRIS                                  ",,,,,,,,,,54,19764,5275,,6488,,90.120002746582,,269,,330,,,,,,,
"452114","452114",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","Settled","ATRIUM MEDICAL CENTER                   ","11929 WEST AIRPORT BLVD.  STE 110       ",,"STAFFORD                                ","TX                                      ","77477                                   ","FORT BEND                               ",,,,,,,,,,68,24888,7336,,9725,,120.099998474121,,319,,376,,,,,,,
"452116","452116",6/1/2016,"01-JUN-16",7/14/2016,"14-JUL-16","Settled","LUBBOCK ACUTE CARE CENTER               ","4320-B PRINCETON STREET                 ",,"LUBBOCK                                 ","TX                                      ","79415                                   ","LUBBOCK                                 ",,,,,,,,,,37,1628,382,,438,,46,,14,,308,,,,,,,
"452117","452117",5/1/2016,"01-MAY-16",4/30/2017,"30-APR-17","Settled","CONTINUECARE HOSPITAL OF MILAND         ","4214 ANDREWS HIGHWAY                    ",,"MIDLAND                                 ","TX                                      ","79703                                   ","MIDLAND                                 ",,,,,,,,,,29,10585,3335,,5911,,58.2400016784668,,116,,208,,,,,,,
"452118","452118",8/1/2016,"01-AUG-16",12/31/2016,"31-DEC-16","Settled","HOUSTON METHODIST ST. CATHERINE LTAC    ","701 SOUTH FRY ROAD                      ",,"KATY                                    ","TX                                      ","77450                                   ","UNITED STATES                           ",,,,,,,,,,44,6710,2508,,5326,,197.169998168945,,107,,216,,,,,,,
"452119","452119",7/1/2016,"01-JUL-16",3/31/2017,"31-MAR-17","As Submitted","SSH - DALLAS DOWNTOWN                   ","3500 GASTON AVE  3RD AND 4TH FLOORS     ",,"DALLAS                                  ","TX                                      ","75246                                   ","DALLAS                                  ",,,,,,,,,,44,12124,2021,,5167,,55.1500015258789,,90,,199,,,,,,,
"452120","452120",7/1/2016,"01-JUL-16",3/31/2017,"31-MAR-17","Settled","SSH - DALLAS GARLAND                    ","2300 MARIE CURIE  3W AND 3E FLOORS      ",,"GARLAND                                 ","TX                                      ","75042                                   ","DALLAS                                  ",,,,,,,,,,40,10960,2316,,4562,,49.1699981689453,,96,,170,,,,,,,
"452121","452121",2/1/2016,"01-FEB-16",1/31/2017,"31-JAN-17","Settled","CONTINUECARE HOSPITAL AT MEDICAL CEN    ","500 WEST 4TH STREET                     ","4TH FLOOR                               ","ODESSA                                  ","TX                                      ","79761-5001                              ","ECTOR                                   ",,,,,,,,,,25,9150,2228,,3140,,24.6700000762939,,89,,89,,,,,,,
"453025","453025",1/1/2016,"01-JAN-16",12/31/2016,"31-DEC-16","As Submitted","MEMORIAL HERMANN TIRR                   ","1333 MOURSUND                           ",,"HOUSTON                                 ","TX                                      ","77030                                   ","HARRIS                                  ",,,,,,,,,36017,134,49044,6296,838,35840,9.65999984741211,822.799987792969,,290,24,1258,112,,,,,,
